F10,25,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F11,ntc,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
F12,ntc,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
G1,OD8,Rec_F1,Unknown,31.4843,0.112,,,,,80.4,,,
G2,OD8,Rec_F1,Unknown,31.6423,0.112,,,,,81,,,
G3,2,Rec_F1,Unknown,Undetermined,,,,,,65.1,,,
G4,2,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G5,10,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
G6,10,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
G7,18,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
G8,18,Rec_F1,Unknown,Undetermined,,,,,,65.4,,,
G9,26,Rec_F1,Unknown,38.8861,,,,,,81,,,
G10,26,Rec_F1,Unknown,Undetermined,,,,,,81.3,,,
G11,negative,Rec_F1,Unknown,29.7598,0.0492,,,,,80.7,,,
G12,negative,Rec_F1,Unknown,29.8294,0.0492,,,,,80.4,,,
H1,OD9,Rec_F1,Unknown,27.7984,0.252,,,,,80.4,,,
H2,OD9,Rec_F1,Unknown,27.4423,0.252,,,,,80.4,,,
H3,3,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
H4,3,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
H5,11,Rec_F1,Unknown,Undetermined,,,,,,81,,,
H6,11,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
H7,19,Rec_F1,Unknown,Undetermined,,,,,,81.3,,,
H8,19,Rec_F1,Unknown,Undetermined,,,,,,81,,,
H9,27,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
H10,27,Rec_F1,Unknown,Undetermined,,,,,,81,,,
H11,positivo,Rec_F1,Unknown,Undetermined,,,,,,64.8,,,
H12,positivo,Rec_F1,Unknown,39.6586,,,,,,80.4,,,
