G6,145,Rec_F1,Unknown,Undetermined,,,,,,65,,,
G7,153,Rec_F1,Unknown,Undetermined,,,,,,65.9,,,
G8,153,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
H1,130,Rec_F1,Unknown,Undetermined,,,,,,65,,,
H2,130,Rec_F1,Unknown,Undetermined,,,,,,66.7,,,
H3,138,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
H4,138,Rec_F1,Unknown,39.2832,,,,,,81.5,,,
H5,146,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
H6,146,Rec_F1,Unknown,Undetermined,,,,,,81.7,,,
H7,154,Rec_F1,Unknown,39.4894,,,,,,81.5,,,
H8,154,Rec_F1,Unknown,Undetermined,,,,,,66.4,,,
